ID,LABEL,SubClass Of,SubProperty Of,IRI,Type
MOP:0002338,N-germanetriylation,germanetriylation,,http://purl.obolibrary.org/obo/MOP_0002338,Class
MOP:0002339,N-silylation,silylation,,http://purl.obolibrary.org/obo/MOP_0002339,Class
MOP:0002340,N-silanediylation,silanediylation,,http://purl.obolibrary.org/obo/MOP_0002340,Class
MOP:0002341,N-silanetriylation,silanetriylation,,http://purl.obolibrary.org/obo/MOP_0002341,Class
MOP:0002342,N-silanetetraylation,silanetetraylation,,http://purl.obolibrary.org/obo/MOP_0002342,Class
MOP:0002343,N-disilanylation,disilanylation,,http://purl.obolibrary.org/obo/MOP_0002343,Class
MOP:0002344,N-alumanylation,alumanylation,,http://purl.obolibrary.org/obo/MOP_0002344,Class
MOP:0002345,N-stannylation,stannylation,,http://purl.obolibrary.org/obo/MOP_0002345,Class
MOP:0002346,N-stannanetriylation,stannanetriylation,,http://purl.obolibrary.org/obo/MOP_0002346,Class
MOP:0002347,N-plumbanetriylation,plumbanetriylation,,http://purl.obolibrary.org/obo/MOP_0002347,Class
MOP:0002348,N-plumbylation,plumbylation,,http://purl.obolibrary.org/obo/MOP_0002348,Class
MOP:0002349,N-gallanylation,gallanylation,,http://purl.obolibrary.org/obo/MOP_0002349,Class
MOP:0002350,N-indiganylation,indiganylation,,http://purl.obolibrary.org/obo/MOP_0002350,Class
MOP:0002351,N-thallanylation,thallanylation,,http://purl.obolibrary.org/obo/MOP_0002351,Class
MOP:0002352,N-phosphatidylation,phosphatidylation,,http://purl.obolibrary.org/obo/MOP_0002352,Class
MOP:0002353,N-nucleosidylation,nucleosidylation,,http://purl.obolibrary.org/obo/MOP_0002353,Class
MOP:0002354,N-guanosylation,guanosylation,,http://purl.obolibrary.org/obo/MOP_0002354,Class
MOP:0002355,N-inosylation,inosylation,,http://purl.obolibrary.org/obo/MOP_0002355,Class
MOP:0002356,N-thymidylation,thymidylation,,http://purl.obolibrary.org/obo/MOP_0002356,Class
MOP:0002357,N-adenosylation,adenosylation,,http://purl.obolibrary.org/obo/MOP_0002357,Class
MOP:0002358,N-5'-adenosylation,5'-adenosylation,,http://purl.obolibrary.org/obo/MOP_0002358,Class
MOP:0002359,N-uridylation,uridylation,,http://purl.obolibrary.org/obo/MOP_0002359,Class
MOP:0002360,N-cytidylation,cytidylation,,http://purl.obolibrary.org/obo/MOP_0002360,Class
MOP:0002361,N-dolichylation,dolichylation,,http://purl.obolibrary.org/obo/MOP_0002361,Class
MOP:0002362,"N-2-trans,6-trans-farnesylation","2-trans,6-trans-farnesylation",,http://purl.obolibrary.org/obo/MOP_0002362,Class
MOP:0002363,N-margarylation,margarylation,,http://purl.obolibrary.org/obo/MOP_0002363,Class
MOP:0002364,N-methylation,methylation,,http://purl.obolibrary.org/obo/MOP_0002364,Class
MOP:0002365,N-methanetetraylation,methanetetraylation,,http://purl.obolibrary.org/obo/MOP_0002365,Class
MOP:0002366,N-methanetriylation,methanetriylation,,http://purl.obolibrary.org/obo/MOP_0002366,Class
MOP:0002367,N-trichloromethylation,trichloromethylation,,http://purl.obolibrary.org/obo/MOP_0002367,Class
MOP:0002368,N-trifluoromethylation,trifluoromethylation,,http://purl.obolibrary.org/obo/MOP_0002368,Class
MOP:0002369,N-alkylation,alkylation,,http://purl.obolibrary.org/obo/MOP_0002369,Class
MOP:0002370,N-butylation,butylation,,http://purl.obolibrary.org/obo/MOP_0002370,Class
MOP:0002371,N-cerylation,cerylation,,http://purl.obolibrary.org/obo/MOP_0002371,Class
MOP:0002372,N-decylation,decylation,,http://purl.obolibrary.org/obo/MOP_0002372,Class
MOP:0002373,N-dodecylation,dodecylation,,http://purl.obolibrary.org/obo/MOP_0002373,Class
MOP:0002374,N-heptylation,heptylation,,http://purl.obolibrary.org/obo/MOP_0002374,Class
MOP:0002375,N-hexylation,hexylation,,http://purl.obolibrary.org/obo/MOP_0002375,Class
MOP:0002376,N-myricylation,myricylation,,http://purl.obolibrary.org/obo/MOP_0002376,Class
MOP:0002377,N-myristylation,myristylation,,http://purl.obolibrary.org/obo/MOP_0002377,Class
MOP:0002378,N-nonylation,nonylation,,http://purl.obolibrary.org/obo/MOP_0002378,Class
MOP:0002379,N-octylation,octylation,,http://purl.obolibrary.org/obo/MOP_0002379,Class
MOP:0002380,N-palmitylation,palmitylation,,http://purl.obolibrary.org/obo/MOP_0002380,Class
MOP:0002381,N-pentylation,pentylation,,http://purl.obolibrary.org/obo/MOP_0002381,Class
MOP:0002382,N-propylation,propylation,,http://purl.obolibrary.org/obo/MOP_0002382,Class
MOP:0002383,N-stearylation,stearylation,,http://purl.obolibrary.org/obo/MOP_0002383,Class
MOP:0002384,N-isopropylation,isopropylation,,http://purl.obolibrary.org/obo/MOP_0002384,Class
MOP:0002385,N-ethylation,ethylation,,http://purl.obolibrary.org/obo/MOP_0002385,Class
MOP:0002386,N-isobutylation,isobutylation,,http://purl.obolibrary.org/obo/MOP_0002386,Class
MOP:0002387,N-pentan-2-ylation,pentan-2-ylation,,http://purl.obolibrary.org/obo/MOP_0002387,Class
MOP:0002388,N-isopentylation,isopentylation,,http://purl.obolibrary.org/obo/MOP_0002388,Class
MOP:0002389,N-3-methylbutan-2-ylation,3-methylbutan-2-ylation,,http://purl.obolibrary.org/obo/MOP_0002389,Class
MOP:0002390,N-tert-pentylation,tert-pentylation,,http://purl.obolibrary.org/obo/MOP_0002390,Class
MOP:0002391,N-neopentylation,neopentylation,,http://purl.obolibrary.org/obo/MOP_0002391,Class
MOP:0002392,N-undecylation,undecylation,,http://purl.obolibrary.org/obo/MOP_0002392,Class
MOP:0002393,N-tridecylation,tridecylation,,http://purl.obolibrary.org/obo/MOP_0002393,Class
MOP:0002394,N-pentadecylation,pentadecylation,,http://purl.obolibrary.org/obo/MOP_0002394,Class
MOP:0002395,N-nonadecylation,nonadecylation,,http://purl.obolibrary.org/obo/MOP_0002395,Class
MOP:0002396,N-arachidylation,arachidylation,,http://purl.obolibrary.org/obo/MOP_0002396,Class
MOP:0002397,N-henicosylation,henicosylation,,http://purl.obolibrary.org/obo/MOP_0002397,Class
MOP:0002398,N-behenylation,behenylation,,http://purl.obolibrary.org/obo/MOP_0002398,Class
MOP:0002399,N-tricosylation,tricosylation,,http://purl.obolibrary.org/obo/MOP_0002399,Class
MOP:0002400,N-lignocerylation,lignocerylation,,http://purl.obolibrary.org/obo/MOP_0002400,Class
MOP:0002401,N-pentacosylation,pentacosylation,,http://purl.obolibrary.org/obo/MOP_0002401,Class
MOP:0002402,N-heptacosylation,heptacosylation,,http://purl.obolibrary.org/obo/MOP_0002402,Class
MOP:0002403,N-montanylation,montanylation,,http://purl.obolibrary.org/obo/MOP_0002403,Class
MOP:0002404,N-nonacosylation,nonacosylation,,http://purl.obolibrary.org/obo/MOP_0002404,Class
MOP:0002405,N-sec-butylation,sec-butylation,,http://purl.obolibrary.org/obo/MOP_0002405,Class
MOP:0002406,N-tert-butylation,tert-butylation,,http://purl.obolibrary.org/obo/MOP_0002406,Class
MOP:0002407,N-pentan-3-ylation,pentan-3-ylation,,http://purl.obolibrary.org/obo/MOP_0002407,Class
MOP:0002408,N-2-chloroethylation,2-chloroethylation,,http://purl.obolibrary.org/obo/MOP_0002408,Class
MOP:0002409,N-1-chloroethylation,1-chloroethylation,,http://purl.obolibrary.org/obo/MOP_0002409,Class
MOP:0002410,N-hydrocarbylation,hydrocarbylation,,http://purl.obolibrary.org/obo/MOP_0002410,Class
MOP:0002411,N-arylation,arylation,,http://purl.obolibrary.org/obo/MOP_0002411,Class
MOP:0002412,N-phenylation,phenylation,,http://purl.obolibrary.org/obo/MOP_0002412,Class
MOP:0002413,N-biphenyl-4-ylation,biphenyl-4-ylation,,http://purl.obolibrary.org/obo/MOP_0002413,Class
MOP:0002414,N-naphthylation,naphthylation,,http://purl.obolibrary.org/obo/MOP_0002414,Class
MOP:0002415,N-1-naphthylation,1-naphthylation,,http://purl.obolibrary.org/obo/MOP_0002415,Class
MOP:0002416,N-2-naphthylation,2-naphthylation,,http://purl.obolibrary.org/obo/MOP_0002416,Class
MOP:0002417,N-cycloalkylation,cycloalkylation,,http://purl.obolibrary.org/obo/MOP_0002417,Class
MOP:0002418,N-cyclobutylation,cyclobutylation,,http://purl.obolibrary.org/obo/MOP_0002418,Class
MOP:0002419,N-cyclopropylation,cyclopropylation,,http://purl.obolibrary.org/obo/MOP_0002419,Class
MOP:0002420,N-alkenylation,alkenylation,,http://purl.obolibrary.org/obo/MOP_0002420,Class
MOP:0002421,N-oleylation,oleylation,,http://purl.obolibrary.org/obo/MOP_0002421,Class
MOP:0002422,N-allylation,allylation,,http://purl.obolibrary.org/obo/MOP_0002422,Class
MOP:0002423,N-isopropenylation,isopropenylation,,http://purl.obolibrary.org/obo/MOP_0002423,Class
MOP:0002424,N-vinylation,vinylation,,http://purl.obolibrary.org/obo/MOP_0002424,Class
MOP:0002425,N-prenylation,prenylation,,http://purl.obolibrary.org/obo/MOP_0002425,Class
MOP:0002426,N-phytylation,phytylation,,http://purl.obolibrary.org/obo/MOP_0002426,Class
MOP:0002427,,,,http://purl.obolibrary.org/obo/MOP_0002427,Class
MOP:0002428,N-polyprenylation,polyprenylation,,http://purl.obolibrary.org/obo/MOP_0002428,Class
MOP:0002429,N-farnesylation,farnesylation,,http://purl.obolibrary.org/obo/MOP_0002429,Class
MOP:0002430,N-geranylation,geranylation,,http://purl.obolibrary.org/obo/MOP_0002430,Class
MOP:0002431,N-geranylgeranylation,geranylgeranylation,,http://purl.obolibrary.org/obo/MOP_0002431,Class
MOP:0002432,N-retinylation,retinylation,,http://purl.obolibrary.org/obo/MOP_0002432,Class
MOP:0002433,N-adamantan-2-ylation,adamantan-2-ylation,,http://purl.obolibrary.org/obo/MOP_0002433,Class
MOP:0002434,N-cycloalkenylation,cycloalkenylation,,http://purl.obolibrary.org/obo/MOP_0002434,Class
MOP:0002435,N-campholenic cyclohexenylation,campholenic cyclohexenylation,,http://purl.obolibrary.org/obo/MOP_0002435,Class
MOP:0002436,N-cyclopentadienylation,cyclopentadienylation,,http://purl.obolibrary.org/obo/MOP_0002436,Class
MOP:0002437,N-eta(5)-cyclopentadienylation,eta(5)-cyclopentadienylation,,http://purl.obolibrary.org/obo/MOP_0002437,Class
MOP:0002438,N-eta(1)-cyclopentadienylation,eta(1)-cyclopentadienylation,,http://purl.obolibrary.org/obo/MOP_0002438,Class
MOP:0002439,"N-ethene-1,2-diylation","ethene-1,2-diylation",,http://purl.obolibrary.org/obo/MOP_0002439,Class
MOP:0002440,N-arachidonylation,arachidonylation,,http://purl.obolibrary.org/obo/MOP_0002440,Class
MOP:0002441,N-benzylation,benzylation,,http://purl.obolibrary.org/obo/MOP_0002441,Class
MOP:0002442,N-anthracen-1-ylation,anthracen-1-ylation,,http://purl.obolibrary.org/obo/MOP_0002442,Class
MOP:0002443,N-anthracen-2-ylation,anthracen-2-ylation,,http://purl.obolibrary.org/obo/MOP_0002443,Class
MOP:0002444,N-imidazolylation,imidazolylation,,http://purl.obolibrary.org/obo/MOP_0002444,Class
MOP:0002445,N-imidazol-1-ylation,imidazol-1-ylation,,http://purl.obolibrary.org/obo/MOP_0002445,Class
MOP:0002446,N-imidazol-2-ylation,imidazol-2-ylation,,http://purl.obolibrary.org/obo/MOP_0002446,Class
MOP:0002447,N-imidazol-5-ylation,imidazol-5-ylation,,http://purl.obolibrary.org/obo/MOP_0002447,Class
MOP:0002448,N-imidazol-4-ylation,imidazol-4-ylation,,http://purl.obolibrary.org/obo/MOP_0002448,Class
MOP:0002449,N-furylation,furylation,,http://purl.obolibrary.org/obo/MOP_0002449,Class
MOP:0002450,N-2-furylation,2-furylation,,http://purl.obolibrary.org/obo/MOP_0002450,Class
MOP:0002451,N-3-furylation,3-furylation,,http://purl.obolibrary.org/obo/MOP_0002451,Class
MOP:0002452,N-thienylation,thienylation,,http://purl.obolibrary.org/obo/MOP_0002452,Class
MOP:0002453,N-2-thienylation,2-thienylation,,http://purl.obolibrary.org/obo/MOP_0002453,Class
MOP:0002454,N-3-thienylation,3-thienylation,,http://purl.obolibrary.org/obo/MOP_0002454,Class
MOP:0002455,N-adenin-9-ylation,adenin-9-ylation,,http://purl.obolibrary.org/obo/MOP_0002455,Class
MOP:0002456,N-guanin-9-ylation,guanin-9-ylation,,http://purl.obolibrary.org/obo/MOP_0002456,Class
MOP:0002457,N-acetimidoylation,acetimidoylation,,http://purl.obolibrary.org/obo/MOP_0002457,Class
MOP:0002458,N-organylation,organylation,,http://purl.obolibrary.org/obo/MOP_0002458,Class
MOP:0002459,N-organic heterocyclylation,organic heterocyclylation,,http://purl.obolibrary.org/obo/MOP_0002459,Class
MOP:0002460,N-heteroarylation,heteroarylation,,http://purl.obolibrary.org/obo/MOP_0002460,Class
MOP:0002461,"N-4,4'-dimethoxytriphenylmethylation","4,4'-dimethoxytriphenylmethylation",,http://purl.obolibrary.org/obo/MOP_0002461,Class
MOP:0002462,N-taurylation,taurylation,,http://purl.obolibrary.org/obo/MOP_0002462,Class
MOP:0002463,N-triflylation,triflylation,,http://purl.obolibrary.org/obo/MOP_0002463,Class
MOP:0002464,N-glycidylation,glycidylation,,http://purl.obolibrary.org/obo/MOP_0002464,Class
MOP:0002465,N-sulfanylmethylation,sulfanylmethylation,,http://purl.obolibrary.org/obo/MOP_0002465,Class
MOP:0002466,N-selanylmethylation,selanylmethylation,,http://purl.obolibrary.org/obo/MOP_0002466,Class
MOP:0002467,N-2-carboxyethylation,2-carboxyethylation,,http://purl.obolibrary.org/obo/MOP_0002467,Class
MOP:0002468,N-2-amino-2-oxoethylation,2-amino-2-oxoethylation,,http://purl.obolibrary.org/obo/MOP_0002468,Class
MOP:0002469,N-3-amino-3-oxopropylation,3-amino-3-oxopropylation,,http://purl.obolibrary.org/obo/MOP_0002469,Class
MOP:0002470,N-2-(methylsulfanyl)ethylation,2-(methylsulfanyl)ethylation,,http://purl.obolibrary.org/obo/MOP_0002470,Class
MOP:0002471,N-4-hydroxybenzylation,4-hydroxybenzylation,,http://purl.obolibrary.org/obo/MOP_0002471,Class
MOP:0002472,N-1H-indol-3-ylmethylation,1H-indol-3-ylmethylation,,http://purl.obolibrary.org/obo/MOP_0002472,Class
MOP:0002473,N-1H-imidazol-4-ylmethylation,1H-imidazol-4-ylmethylation,,http://purl.obolibrary.org/obo/MOP_0002473,Class
MOP:0002474,N-3-carbamimidamidopropylation,3-carbamimidamidopropylation,,http://purl.obolibrary.org/obo/MOP_0002474,Class
MOP:0002475,N-hydroxymethylation,hydroxymethylation,,http://purl.obolibrary.org/obo/MOP_0002475,Class
MOP:0002476,N-1-hydroxyethylation,1-hydroxyethylation,,http://purl.obolibrary.org/obo/MOP_0002476,Class
MOP:0002477,N-haloalkylation,haloalkylation,,http://purl.obolibrary.org/obo/MOP_0002477,Class
MOP:0002478,N-2-(trimethylsilyl)ethoxymethylation,2-(trimethylsilyl)ethoxymethylation,,http://purl.obolibrary.org/obo/MOP_0002478,Class
MOP:0002479,N-acylation,acylation,,http://purl.obolibrary.org/obo/MOP_0002479,Class
MOP:0002480,N-organoheterylation,organoheterylation,,http://purl.obolibrary.org/obo/MOP_0002480,Class
MOP:0002481,N-oxalosulfanylation,oxalosulfanylation,,http://purl.obolibrary.org/obo/MOP_0002481,Class
MOP:0002482,N-organosilylation,organosilylation,,http://purl.obolibrary.org/obo/MOP_0002482,Class
MOP:0002483,N-trimethylsilylation,trimethylsilylation,,http://purl.obolibrary.org/obo/MOP_0002483,Class
MOP:0002484,N-triisopropylsilylation,triisopropylsilylation,,http://purl.obolibrary.org/obo/MOP_0002484,Class
MOP:0002485,N-tert-butyldiphenylsilylation,tert-butyldiphenylsilylation,,http://purl.obolibrary.org/obo/MOP_0002485,Class
MOP:0002486,N-tert-butyldimethylsilylation,tert-butyldimethylsilylation,,http://purl.obolibrary.org/obo/MOP_0002486,Class
MOP:0002487,N-thioacylation,thioacylation,,http://purl.obolibrary.org/obo/MOP_0002487,Class
MOP:0002488,N-carbothioacylation,carbothioacylation,,http://purl.obolibrary.org/obo/MOP_0002488,Class
MOP:0002489,N-univalent carbothioacylation,univalent carbothioacylation,,http://purl.obolibrary.org/obo/MOP_0002489,Class
MOP:0002490,N-divalent carbothioacylation,divalent carbothioacylation,,http://purl.obolibrary.org/obo/MOP_0002490,Class
MOP:0002491,N-carbonimidoylation,carbonimidoylation,,http://purl.obolibrary.org/obo/MOP_0002491,Class
MOP:0002492,N-thiocarbonylation,thiocarbonylation,,http://purl.obolibrary.org/obo/MOP_0002492,Class
MOP:0002493,N-(fluoren-9-ylmethoxy)carbonylation,(fluoren-9-ylmethoxy)carbonylation,,http://purl.obolibrary.org/obo/MOP_0002493,Class
MOP:0002494,N-carbonylation,carbonylation,,http://purl.obolibrary.org/obo/MOP_0002494,Class
MOP:0002495,N-cytosin-1-ylation,cytosin-1-ylation,,http://purl.obolibrary.org/obo/MOP_0002495,Class
MOP:0002496,N-thymin-1-ylation,thymin-1-ylation,,http://purl.obolibrary.org/obo/MOP_0002496,Class
MOP:0002497,N-uracil-1-ylation,uracil-1-ylation,,http://purl.obolibrary.org/obo/MOP_0002497,Class
MOP:0002498,N-morpholin-4-ylsulfonylation,morpholin-4-ylsulfonylation,,http://purl.obolibrary.org/obo/MOP_0002498,Class
MOP:0002499,N-acetohydrazonoylation,acetohydrazonoylation,,http://purl.obolibrary.org/obo/MOP_0002499,Class
MOP:0002500,N-2-hydroxyethylation,2-hydroxyethylation,,http://purl.obolibrary.org/obo/MOP_0002500,Class
MOP:0002501,N-aminosulfinylation,aminosulfinylation,,http://purl.obolibrary.org/obo/MOP_0002501,Class
MOP:0002502,N-disiloxanylation,disiloxanylation,,http://purl.obolibrary.org/obo/MOP_0002502,Class
MOP:0002503,"N-disiloxane-1,3-diylation","disiloxane-1,3-diylation",,http://purl.obolibrary.org/obo/MOP_0002503,Class
MOP:0002504,N-azinoylation,azinoylation,,http://purl.obolibrary.org/obo/MOP_0002504,Class
MOP:0002505,N-azonoylation,azonoylation,,http://purl.obolibrary.org/obo/MOP_0002505,Class
MOP:0002506,N-phosphorothioylation,phosphorothioylation,,http://purl.obolibrary.org/obo/MOP_0002506,Class
MOP:0002507,N-phosphonothioylation,phosphonothioylation,,http://purl.obolibrary.org/obo/MOP_0002507,Class
MOP:0002508,N-arsonoylation,arsonoylation,,http://purl.obolibrary.org/obo/MOP_0002508,Class
MOP:0002509,N-arsinoylation,arsinoylation,,http://purl.obolibrary.org/obo/MOP_0002509,Class
MOP:0002510,N-stiborylation,stiborylation,,http://purl.obolibrary.org/obo/MOP_0002510,Class
MOP:0002511,N-sulfamoylation,sulfamoylation,,http://purl.obolibrary.org/obo/MOP_0002511,Class
MOP:0002512,N-S-aminosulfinimidoylation,S-aminosulfinimidoylation,,http://purl.obolibrary.org/obo/MOP_0002512,Class
MOP:0002513,N-S-aminosulfonimidoylation,S-aminosulfonimidoylation,,http://purl.obolibrary.org/obo/MOP_0002513,Class
MOP:0002514,N-chlorylation,chlorylation,,http://purl.obolibrary.org/obo/MOP_0002514,Class
MOP:0002515,N-chlorosylation,chlorosylation,,http://purl.obolibrary.org/obo/MOP_0002515,Class
MOP:0002516,N-perchlorylation,perchlorylation,,http://purl.obolibrary.org/obo/MOP_0002516,Class
MOP:0002517,N-bromosylation,bromosylation,,http://purl.obolibrary.org/obo/MOP_0002517,Class
MOP:0002518,N-bromylation,bromylation,,http://purl.obolibrary.org/obo/MOP_0002518,Class
MOP:0002519,N-perbromylation,perbromylation,,http://purl.obolibrary.org/obo/MOP_0002519,Class
MOP:0002520,N-iodosylation,iodosylation,,http://purl.obolibrary.org/obo/MOP_0002520,Class
MOP:0002521,N-iodylation,iodylation,,http://purl.obolibrary.org/obo/MOP_0002521,Class
MOP:0002522,N-periodylation,periodylation,,http://purl.obolibrary.org/obo/MOP_0002522,Class
MOP:0002523,N-fluorosylation,fluorosylation,,http://purl.obolibrary.org/obo/MOP_0002523,Class
MOP:0002524,N-sulfonylation,sulfonylation,,http://purl.obolibrary.org/obo/MOP_0002524,Class
MOP:0002525,N-acetoxysulfonylation,acetoxysulfonylation,,http://purl.obolibrary.org/obo/MOP_0002525,Class
MOP:0002526,N-sulfonothioylation,sulfonothioylation,,http://purl.obolibrary.org/obo/MOP_0002526,Class
MOP:0002527,N-sulfinothioylation,sulfinothioylation,,http://purl.obolibrary.org/obo/MOP_0002527,Class
MOP:0002528,N-sulfonodithioylation,sulfonodithioylation,,http://purl.obolibrary.org/obo/MOP_0002528,Class
MOP:0002529,N-trioxidanylation,trioxidanylation,,http://purl.obolibrary.org/obo/MOP_0002529,Class
MOP:0002530,N-trioxidanediylation,trioxidanediylation,,http://purl.obolibrary.org/obo/MOP_0002530,Class
MOP:0002531,N-heterocyclylation,heterocyclylation,,http://purl.obolibrary.org/obo/MOP_0002531,Class
MOP:0002532,N-phosphoramidochloridoylation,phosphoramidochloridoylation,,http://purl.obolibrary.org/obo/MOP_0002532,Class
MOP:0002533,N-S-aminosulfonodiimidoylation,S-aminosulfonodiimidoylation,,http://purl.obolibrary.org/obo/MOP_0002533,Class
MOP:0002534,N-aminosulfanylation,aminosulfanylation,,http://purl.obolibrary.org/obo/MOP_0002534,Class
MOP:0002535,N-sulfinylation,sulfinylation,,http://purl.obolibrary.org/obo/MOP_0002535,Class
MOP:0002536,N-arsorylation,arsorylation,,http://purl.obolibrary.org/obo/MOP_0002536,Class
MOP:0002537,N-azanediidylation,azanediidylation,,http://purl.obolibrary.org/obo/MOP_0002537,Class
MOP:0002538,N-sulfinimidoylation,sulfinimidoylation,,http://purl.obolibrary.org/obo/MOP_0002538,Class
MOP:0002539,,,,http://purl.obolibrary.org/obo/MOP_0002539,Class
MOP:0002540,N-tosylation,tosylation,,http://purl.obolibrary.org/obo/MOP_0002540,Class
MOP:0002541,N-brosylation,brosylation,,http://purl.obolibrary.org/obo/MOP_0002541,Class
MOP:0002542,N-nosylation,nosylation,,http://purl.obolibrary.org/obo/MOP_0002542,Class
MOP:0002544,N-indolylamination,indolylamination,,http://purl.obolibrary.org/obo/MOP_0002544,Class
MOP:0002545,N-indol-1-ylation,indol-1-ylation,,http://purl.obolibrary.org/obo/MOP_0002545,Class
MOP:0002546,N-indol-2-ylation,indol-2-ylation,,http://purl.obolibrary.org/obo/MOP_0002546,Class
MOP:0002547,N-indol-3-ylation,indol-3-ylation,,http://purl.obolibrary.org/obo/MOP_0002547,Class
MOP:0002548,N-N-oxindolylation,N-oxindolylation,,http://purl.obolibrary.org/obo/MOP_0002548,Class
MOP:0002549,N-alkylamination,alkylamination,,http://purl.obolibrary.org/obo/MOP_0002549,Class
MOP:0002550,N-halogenation,halogenation,,http://purl.obolibrary.org/obo/MOP_0002550,Class
MOP:0002551,N-bromination,bromination,,http://purl.obolibrary.org/obo/MOP_0002551,Class
MOP:0002552,N-chlorination,chlorination,,http://purl.obolibrary.org/obo/MOP_0002552,Class
MOP:0002553,N-fluorination,fluorination,,http://purl.obolibrary.org/obo/MOP_0002553,Class
MOP:0002554,N-iodination,iodination,,http://purl.obolibrary.org/obo/MOP_0002554,Class
MOP:0002555,N-imination,imination,,http://purl.obolibrary.org/obo/MOP_0002555,Class
MOP:0002556,N-nitration,nitration,,http://purl.obolibrary.org/obo/MOP_0002556,Class
MOP:0002557,N-hydroxyamination,hydroxyamination,,http://purl.obolibrary.org/obo/MOP_0002557,Class
MOP:0002558,N-thioxonation,thioxonation,,http://purl.obolibrary.org/obo/MOP_0002558,Class
